Country,1961,1962,1963,1964,1965,1966,1967,1968,1969,1970,1971,1972,1973,1974,1975,1976,1977,1978,1979,1980,1981,1982,1983,1984,1985,1986,1987,1988,1989,1990,1991,1992,1993,1994,1995,1996,1997,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019
Yugoslav SFR,0.59475,-0.305583333,-0.143666667,-0.297083333,-0.444583333,0.55675,0.1715,0.144666667,-0.28875,-0.100416667,-0.109416667,0.033833333,-0.292333333,0.130166667,0.283833333,-0.570166667,0.536166667,-0.595583333,0.272583333,-0.70375,-0.01875,0.39225,0.277416667,-0.25,-0.237666667,0.071,0.032833333,0.389583333,0.46625,0.9055,-0.309583333,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Zambia,0.111833333,-0.164416667,-0.37275,-0.285833333,-0.345833333,0.290833333,-0.081916667,-0.128416667,0.240583333,0.334583333,-0.243916667,-0.009583333,0.177583333,-0.426583333,-0.12225,-0.309583333,0.440416667,0.022666667,0.208333333,0.15,-0.094833333,0.302666667,0.894833333,0.501333333,0.18775,0.0325,1.002416667,0.559166667,0.210083333,0.741166667,-8.33E-05,0.794,-0.004833333,0.34975,0.679416667,0.813454545,0.528333333,0.961916667,0.287333333,0.039333333,0.451083333,0.796166667,0.928416667,0.36525,1.143333333,0.590666667,0.857666667,0.55325,0.6165,1.457666667,1.049833333,1.051166667,1.134416667,1.0675,1.772083333,1.276166667,0.6665,1.193416667,1.413916667
Zimbabwe,0.216666667,0.190833333,-0.406666667,-0.157166667,-0.244083333,0.165333333,-0.121333333,0.08925,0.101916667,0.577333333,-0.110333333,-0.213166667,0.284083333,-0.497416667,-0.235833333,-0.383916667,0.339416667,-0.134416667,0.177083333,0.030916667,-0.377833333,0.269416667,1.103166667,0.44675,0.023083333,0.047333333,1.1345,0.341666667,0.307166667,0.549583333,0.086416667,1.160916667,0.383166667,0.01675,0.8265,-0.048166667,0.174333333,0.771916667,0.239083333,-0.34825,0.134833333,0.570416667,0.488416667,-0.109,1.047833333,0.109166667,0.156916667,0.469166667,-0.046416667,1.010833333,0.510333333,0.613333333,0.390666667,0.366583333,1.258333333,1.164583333,0.224833333,0.547166667,1.230083333
World,0.134583333,0.061333333,0.13075,-0.287583333,-0.148166667,0.159,-0.1135,-0.10875,-0.0445,0.081833333,-0.048833333,-0.215916667,0.277083333,-0.193916667,0.082916667,-0.29175,0.277583333,0.019333333,0.28225,0.280083333,0.4795,0.041083333,0.421,0.050333333,0.05475,0.237416667,0.467583333,0.500666667,0.32525,0.638583333,0.43025,0.205166667,0.351166667,0.503,0.819833333,0.368666667,0.664166667,1.02425,0.794583333,0.660166667,0.8805,0.98475,0.987083333,0.8375,1.15,1.032333333,1.158,0.92375,0.949833333,1.230416667,0.959083333,1.017583333,1.084416667,1.075583333,1.478166667,1.606166667,1.47175,1.26875,1.526583333
Africa,-0.118916667,0.007583333,0.08325,-0.204666667,-0.194666667,0.15025,-0.228166667,-0.166583333,0.348833333,0.168666667,-0.219833333,0.065083333,0.32725,-0.268916667,-0.177333333,-0.2095,0.189666667,0.117333333,0.388666667,0.354583333,0.194416667,0.131,0.4405,0.304583333,0.31275,0.2415,0.80275,0.477916667,0.0785,0.6035,0.255,0.173083333,0.443666667,0.353416667,0.642916667,0.548583333,0.589583333,0.94425,0.654166667,0.509333333,0.728166667,0.886416667,0.97525,0.848416667,1.123666667,0.842833333,0.85025,0.79825,1.051583333,1.508666667,0.8695,0.828916667,0.9975,1.05475,1.207833333,1.50125,1.174,1.242,1.433416667
Eastern Africa,0.156416667,-0.08425,-0.229583333,-0.31275,-0.307833333,0.127416667,-0.100083333,-0.3395,0.278583333,0.2335,-0.2635,0.067166667,0.287,-0.211916667,-0.119583333,-0.0005,0.276583333,0.128333333,0.201,0.4035,0.076833333,0.207416667,0.617666667,0.231583333,0.129,0.117333333,0.7495,0.565333333,0.060166667,0.383666667,0.25375,0.526,0.215666667,0.341,0.621916667,0.465833333,0.531166667,0.731,0.2645,0.447333333,0.585166667,0.769833333,0.869583333,0.585666667,1.074166667,0.762666667,0.743166667,0.653916667,1.015916667,1.205,0.981,1.008583333,0.921666667,1.001583333,1.4075,1.316166667,1.2685,1.021,1.500666667
Middle Africa,-0.242583333,-0.097416667,0.03075,-0.199083333,-0.143,0.086666667,-0.145333333,-0.163583333,0.260166667,0.138416667,-0.183166667,0.183416667,0.474333333,-0.146916667,-0.094916667,-0.069416667,0.151916667,0.094916667,0.344666667,0.308333333,0.105666667,0.078666667,0.278833333,0.298666667,0.227166667,0.23125,0.552,0.266083333,-0.196333333,0.451333333,0.17775,-0.184333333,0.272333333,0.257,0.441583333,0.23575,0.515916667,1.000083333,0.42075,0.364,0.35,0.682833333,0.835583333,0.7175,1.024583333,0.7715,0.711333333,0.597416667,0.855333333,1.165333333,0.699916667,0.585833333,0.86375,0.818916667,1.037166667,1.418083333,1.1005,1.2505,1.4965
Northern Africa,-0.125166667,0.132333333,0.29125,-0.21325,-0.124166667,0.200083333,-0.355583333,-0.081166667,0.366833333,0.01775,-0.350666667,-0.124083333,0.108,-0.340166667,-0.2715,-0.37375,0.135166667,0.043833333,0.41975,0.230833333,0.3085,-0.000666667,0.126,0.140333333,0.405,0.18575,0.7745,0.643833333,0.26725,0.749,0.08725,-0.07375,0.470416667,0.489833333,0.678083333,0.654666667,0.643583333,0.8675,1.08775,0.64975,1.184833333,1.152,1.133083333,0.986416667,1.1335,1.02275,0.9035,1.075833333,1.26625,2.048333333,1.02025,1.136166667,1.19625,1.53825,1.118333333,1.739333333,1.155416667,1.567,1.247333333
Southern Africa,0.157416667,0.217333333,-0.027166667,-0.100083333,0.038333333,0.292666667,-0.212,-0.269666667,0.235833333,0.403666667,-0.100833333,0.120583333,0.272333333,-0.461583333,-0.171666667,-0.512,0.17825,-0.049166667,0.37325,0.120916667,-0.268583333,0.267833333,0.73325,0.547666667,0.458916667,0.462,0.835583333,0.179,-0.069666667,0.472666667,0.177083333,0.894583333,0.714166667,0.20975,0.7145,0.02,0.229083333,0.951583333,0.959333333,0.0615,0.364333333,0.656416667,1.005,0.80025,1.022166667,0.145083333,0.771583333,0.756083333,0.627083333,1.225583333,0.2335,0.533916667,0.8585,0.640833333,1.631083333,1.572,0.77325,1.249666667,1.8245
Western Africa,-0.382583333,-0.048916667,0.222,-0.131666667,-0.331666667,0.1115,-0.281,-0.063666667,0.540916667,0.24125,-0.083333333,0.173,0.538333333,-0.276583333,-0.196666667,-0.217416667,0.22125,0.304583333,0.59325,0.628166667,0.45475,0.232583333,0.7405,0.508666667,0.402333333,0.361666667,1.152833333,0.5155,0.196333333,0.850833333,0.5985,0.224666667,0.70325,0.343416667,0.802916667,1.048583333,0.812916667,1.208833333,0.569666667,0.73325,0.806583333,0.958083333,1.00325,1.0905,1.311916667,1.05675,1.0705,0.79575,1.18575,1.565583333,1.0665,0.733416667,1.084916667,1.069833333,1.091583333,1.515833333,1.349083333,1.138416667,1.308666667
Americas,-0.029916667,0.009583333,0.195416667,-0.333416667,-0.167583333,-0.13975,-0.056,-0.09025,0.27825,-0.010416667,-0.24175,-0.48025,0.269,-0.283833333,-0.177666667,-0.140666667,0.51275,-0.030166667,0.005416667,0.389666667,0.826583333,-0.112083333,0.321,0.12825,0.071416667,0.365083333,0.859,0.4615,0.107,0.371916667,0.50875,0.192083333,0.364666667,0.546166667,0.618833333,0.212166667,0.653166667,1.391416667,0.806583333,0.611916667,1.011333333,0.824833333,0.94825,0.611,1.119,1.304833333,0.798666667,0.543,0.778833333,1.367083333,0.91725,1.305416667,0.756,0.889833333,1.413416667,1.627083333,1.3985,0.970583333,1.248166667
Northern America,-0.14675,0.110333333,0.268583333,-0.411166667,-0.355666667,-0.245083333,-0.124416667,0.008,0.181,-0.149916667,-0.208333333,-1.1305,0.391916667,-0.356833333,-0.2305,-0.052416667,0.744583333,-0.200166667,-0.12025,0.4285,1.449666667,-0.56775,0.1835,0.187083333,-0.027916667,0.430583333,1.148416667,0.658166667,-0.007583333,0.345166667,0.616333333,0.1195,0.311416667,0.487083333,0.597583333,0.018083333,0.55075,1.828416667,1.2335,0.893333333,1.395416667,0.82075,1.058833333,0.511583333,1.411166667,1.796916667,0.96875,0.425916667,0.6165,1.909166667,1.0915,1.64825,0.679666667,0.732166667,1.373916667,2.048166667,1.554833333,0.920166667,1.145083333
Central America,-0.065583333,0.110083333,0.0825,-0.199416667,-0.036666667,-0.28925,-0.105166667,-0.395166667,0.2065,-0.193583333,-0.125333333,0.285416667,-0.128083333,-0.10975,-0.242666667,-0.40225,0.220166667,0.140416667,0.032916667,0.43975,0.23025,0.484166667,0.24075,-0.016666667,0.056666667,0.252333333,0.030833333,0.164916667,0.307083333,0.37825,0.312916667,0.183,0.335166667,0.724083333,0.729,0.452416667,0.464333333,0.850833333,0.4875,0.543166667,0.54175,0.6845,0.780416667,0.38875,0.806583333,0.76525,0.593916667,0.51275,0.981,0.373083333,0.922666667,0.952166667,0.715083333,0.84775,1.1625,1.289916667,1.338833333,1.0995,1.355833333
Caribbean,0.059833333,-0.059916667,-0.07525,0.131583333,-0.157166667,-0.233416667,-0.153916667,-0.327583333,0.093083333,-0.188333333,-0.086166667,0.201916667,0.192833333,-0.073333333,0.169,-0.182,0.152833333,0.138583333,0.129833333,0.488083333,0.220916667,0.410583333,0.46475,0.1135,0.151,0.337333333,0.648416667,0.523333333,0.447083333,0.706666667,0.645083333,0.487416667,0.504833333,0.904416667,0.898,0.416583333,1.083333333,1.210333333,0.6835,0.578166667,0.659,0.90425,1.051166667,0.785416667,0.710916667,0.94475,0.872166667,0.504166667,0.758666667,0.63325,0.71975,0.6675,0.932083333,0.90925,1.370416667,1.201833333,1.153583333,1.153583333,1.507666667
South America,0.103916667,-0.114833333,0.13275,-0.271416667,0.023916667,-0.00125,0.028166667,-0.1545,0.398666667,0.172583333,-0.297,0.128,0.188416667,-0.22925,-0.114666667,-0.201583333,0.29975,0.133,0.140333333,0.338333333,0.224,0.305416667,0.483583333,0.082916667,0.18325,0.308166667,0.654833333,0.283,0.2025,0.396333333,0.415166667,0.27025,0.426333333,0.582916667,0.623583333,0.392333333,0.788166667,0.979833333,0.374833333,0.306833333,0.651333333,0.848083333,0.8465,0.750666667,0.841083333,0.834083333,0.63575,0.68025,0.93375,0.902333333,0.72175,0.975416667,0.84575,1.073833333,1.493583333,1.20325,1.233083333,1.007083333,1.346833333
Asia,0.03875,0.04925,0.2315,-0.223666667,-0.008166667,0.300833333,-0.35925,-0.148666667,-0.08425,0.037416667,-0.1085,-0.184333333,0.257666667,-0.218833333,0.025583333,-0.235166667,0.165,0.1925,0.422333333,0.251916667,0.19,0.044583333,0.036916667,-0.206916667,0.081583333,0.0745,0.466166667,0.446833333,0.2385,0.5505,0.31025,-0.034166667,0.040083333,0.52025,0.60425,0.259583333,0.564416667,1.166333333,1.0325,0.66725,0.971083333,1.08,0.754,1.071666667,0.845416667,1.111666667,1.21025,0.879583333,1.059416667,1.259916667,0.612833333,0.675,1.144916667,0.903583333,1.365833333,1.484916667,1.407833333,1.293,1.428083333
Central Asia,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.297166667,-0.607333333,0.20625,1.685916667,-0.127666667,1.485666667,0.8795,1.433916667,1.351916667,1.404833333,1.68125,0.703583333,1.927916667,1.568583333,1.475,1.734833333,1.462916667,1.131166667,1.551583333,0.541,0.804833333,2.13675,0.502083333,1.858833333,1.949833333,1.66375,0.816,1.8825
Eastern Asia,0.30125,-0.001833333,0.344166667,-0.06225,0.069416667,0.131833333,-0.339916667,-0.122416667,-0.479416667,-0.266666667,0.043333333,0.040166667,0.458,-0.206416667,0.3525,-0.309333333,0.12475,0.364416667,0.411083333,0.142833333,0.120333333,0.47975,0.240916667,-0.341416667,-0.08325,0.110083333,0.437166667,0.461333333,0.580166667,0.93925,0.496083333,0.278833333,0.219416667,0.894333333,0.628416667,0.265333333,0.848833333,1.490833333,1.22575,0.595916667,0.976083333,1.216833333,0.86125,1.242583333,0.834416667,1.37225,1.735416667,1.135,1.202833333,0.908,0.736,0.472833333,1.225,1.068666667,1.529333333,1.443916667,1.567166667,1.3455,1.568
Southern Asia,-0.21725,-0.212166667,0.26375,-0.3975,-0.0495,0.33775,-0.250583333,-0.256166667,0.1085,0.3005,-0.08725,-0.479,0.154333333,-0.26325,-0.284416667,-0.138,0.294166667,0.02125,0.313,0.45225,0.26075,-0.265083333,-0.143166667,-0.113166667,0.28325,-0.030833333,0.5385,0.6095,-0.105166667,0.215916667,0.08975,-0.293166667,0.09075,0.197916667,0.291583333,0.177916667,0.030833333,0.79125,0.760333333,0.61125,0.87675,0.933166667,0.634666667,0.85725,0.54425,0.955166667,0.637,0.534666667,1.02,1.322416667,0.650833333,0.538,0.73025,0.597666667,0.9725,1.326416667,1.122583333,1.234166667,0.913416667
South-Eastern Asia,-0.038,-0.133166667,-0.174916667,-0.061333333,-0.128916667,0.227416667,-0.188416667,-0.001416667,0.20775,0.113916667,-0.331166667,0.067333333,0.2185,-0.172833333,-0.077416667,-0.11925,0.089416667,0.134416667,0.332916667,0.297583333,0.1755,0.062916667,0.3335,0.007583333,0.165833333,0.10425,0.541666667,0.36,0.158083333,0.310916667,0.391,0.255,0.237083333,0.365166667,0.3745,0.306416667,0.473166667,1.1005,0.34175,0.324666667,0.543833333,0.67575,0.59425,0.531416667,0.7545,0.61925,0.494583333,0.268666667,0.672416667,0.944,0.319166667,0.726666667,0.793,0.794666667,1.056916667,1.36175,0.98425,0.936916667,1.269166667
Western Asia,-0.16975,0.749166667,0.292833333,-0.531333333,-0.026833333,0.744,-0.734416667,-0.198083333,0.345,0.3425,-0.308583333,-0.558583333,-0.05775,-0.22975,-0.24225,-0.30225,0.14875,0.067833333,0.6985,0.1875,0.275,-0.6145,-0.499083333,-0.213666667,0.117916667,0.11225,0.359833333,0.254,-0.038666667,0.295083333,0.080416667,-1.074666667,-0.1115,0.466166667,0.307916667,0.667833333,-0.063083333,1.208833333,1.287416667,0.671333333,1.149416667,0.803166667,0.865166667,0.717,0.781,0.826583333,0.953333333,0.829833333,1.067416667,2.17775,0.589083333,1.270083333,1.0365,1.427333333,1.412416667,1.546583333,1.63275,2.057416667,1.611583333
Europe,0.744333333,0.201,0.054833333,-0.423916667,-0.315916667,0.618,0.163916667,0.001666667,-0.971333333,0.174916667,0.4865,-0.308333333,0.133166667,0.08475,0.816,-0.62575,0.181583333,-0.188083333,0.36425,-0.080583333,0.591916667,0.125916667,0.911916667,-0.020916667,-0.354583333,0.184083333,-0.43475,0.526583333,1.057666667,1.183833333,0.567,0.610666667,0.62525,0.686166667,1.902,0.49225,1.034416667,0.307916667,0.755083333,1.098916667,0.941666667,1.325583333,1.4685,0.993333333,1.659833333,0.87175,2.247166667,1.962916667,0.964583333,0.83175,1.888833333,1.433083333,1.576333333,1.649416667,2.237083333,2.028083333,2.16075,1.831583333,2.284
Eastern Europe,0.712416667,0.311583333,0.137583333,-0.535916667,-0.293583333,0.758833333,0.141333333,0.032666667,-1.074666667,0.243833333,0.581,-0.382,0.1455,0.012,0.86325,-0.707,0.197583333,-0.149166667,0.468916667,-0.027166667,0.715,0.057166667,0.977666667,-0.057583333,-0.323083333,0.233083333,-0.474916667,0.513666667,1.020083333,1.163666667,0.590333333,0.551916667,0.694166667,0.613,2.141916667,0.595,1.033833333,0.218083333,0.676583333,1.009416667,0.94775,1.33725,1.499833333,0.985916667,1.80225,0.737083333,2.424333333,2.106333333,0.908833333,0.977,1.933083333,1.535333333,1.6835,1.55975,2.324666667,2.126083333,2.308833333,1.831916667,2.40175
Northern Europe,1.064666667,-0.622083333,-0.305583333,0.3845,-0.57425,-1.028833333,0.339,-0.544333333,-0.535666667,-0.422166667,0.0455,0.831833333,0.301416667,1.128083333,1.110666667,-0.313583333,-0.147583333,-0.6385,-0.555583333,-0.378333333,-0.57175,0.40975,0.529916667,0.722833333,-1.234416667,-0.325166667,-0.746666667,0.496,1.622916667,1.567916667,0.853333333,1.094166667,0.347666667,0.472583333,0.728666667,0.035833333,1.033083333,0.458833333,1.118916667,1.698333333,0.722,1.242166667,1.26225,1.25175,1.480416667,1.6885,1.62425,1.58975,1.097166667,-0.2775,1.85625,0.677833333,1.3485,2.18875,1.974083333,1.6765,1.392916667,1.67825,1.576666667
Southern Europe,0.77525,0.065583333,-0.091333333,0.14025,-0.212166667,0.369583333,0.0815,0.140833333,-0.314416667,-0.002833333,-0.341166667,-0.447666667,-0.203666667,-0.184666667,-0.074916667,-0.38875,0.153416667,-0.231083333,0.145166667,-0.334166667,0.2355,0.4025,0.32825,-0.243083333,0.230666667,0.171333333,0.46525,0.510916667,0.807333333,0.945083333,0.04325,0.448583333,0.177,1.235833333,0.858166667,0.276166667,0.943833333,0.849,0.925333333,1.137666667,1.090333333,1.129083333,1.238666667,0.803166667,0.498916667,1.131083333,1.135333333,1.06775,1.331666667,0.91025,1.344166667,1.2405,1.09525,1.625833333,1.666416667,1.569416667,1.63675,1.65,1.809916667
Western Europe,0.904916667,-0.752666667,-0.982416667,0.064583333,-0.52875,0.378166667,0.47625,-0.011083333,-0.21675,-0.18225,0.13875,-0.276833333,0.026166667,0.3945,0.447833333,0.3395,0.360083333,-0.292166667,-0.216583333,-0.461916667,0.14225,0.824666667,0.785416667,-0.082,-0.411833333,-0.084416667,-0.204666667,0.862916667,1.310833333,1.33075,0.272333333,1.014,0.43875,1.626666667,0.984833333,-0.249083333,1.1565,0.947083333,1.296083333,1.595416667,1.022,1.495583333,1.546583333,0.921583333,0.911166667,1.522083333,1.574833333,1.202,1.257333333,0.082083333,1.838583333,1.163,0.758166667,2.208416667,1.92875,1.569583333,1.70125,2.330916667,2.169833333
Oceania,0.169083333,0.088916667,-0.091,-0.135083333,0.186583333,-0.32725,-0.065833333,-0.215,0.128166667,0.056083333,-0.0495,0.23025,0.661666667,-0.312166667,0.07775,-0.411416667,0.152083333,0.00575,0.49475,0.742833333,0.430583333,0.163416667,0.503416667,-0.15325,0.285333333,0.3225,0.32325,0.855833333,0.17,0.56075,0.613333333,0.173916667,0.375166667,0.273833333,0.271083333,0.548083333,0.3615,0.978666667,0.46475,0.211833333,0.301583333,0.818416667,0.773416667,0.58825,1.13425,0.5555,0.818666667,0.538333333,0.962,0.56425,0.216333333,0.398583333,1.362,1.094,1.00725,1.144,1.142,1.148166667,1.448333333
Australia and New Zealand,0.192166667,0.086416667,-0.0925,-0.14675,0.23375,-0.338833333,-0.055333333,-0.223416667,0.128916667,0.04875,-0.051666667,0.26875,0.691333333,-0.336166667,0.0785,-0.424583333,0.1655,-0.00575,0.518416667,0.780166667,0.439916667,0.178583333,0.516583333,-0.1825,0.289083333,0.324916667,0.321,0.876166667,0.159166667,0.574666667,0.643166667,0.153583333,0.384333333,0.276666667,0.237916667,0.5475,0.374666667,0.963166667,0.471083333,0.1985,0.286,0.818833333,0.776166667,0.6065,1.16675,0.5695,0.840583333,0.5495,1.00375,0.533666667,0.19875,0.396416667,1.40025,1.12825,1.046916667,1.123,1.1335,1.169916667,1.497
Melanesia,-0.168666667,0.132166667,-0.071416667,0.040333333,-0.5035,-0.160166667,-0.215916667,-0.087833333,0.116333333,0.161166667,-0.015166667,-0.335166667,0.2315,0.0395,0.068333333,-0.221083333,-0.049416667,0.176583333,0.148916667,0.201583333,0.297833333,-0.061666667,0.313916667,0.269,0.226166667,0.28975,0.356333333,0.564333333,0.333,0.35725,0.175583333,0.470083333,0.250583333,0.228916667,0.758416667,0.56025,0.162916667,1.213916667,0.370583333,0.40475,0.537083333,0.816166667,0.729916667,0.319166667,0.657333333,0.343416667,0.49325,0.36525,0.344916667,1.018333333,0.476833333,0.428666667,0.803833333,0.590416667,0.419916667,1.451416667,1.273416667,0.83175,0.734416667
Micronesia,-0.02525,-0.027083333,0.064833333,-0.14575,-0.231666667,0.049916667,-0.063333333,-0.00825,0.078666667,0.089,-0.30025,-0.171666667,0.0535,-0.134916667,-0.309083333,-0.254833333,0.08925,0.10975,0.150666667,0.22925,0.17375,0.120583333,0.19075,0.0595,0.01525,0.227083333,0.210333333,0.181833333,0.04975,0.366,0.1105,0.136916667,-0.0585,0.209916667,0.392666667,0.334833333,0.160666667,0.466666667,0.067083333,0.169166667,0.353166667,0.23325,0.404166667,0.525,0.40825,0.47225,0.504916667,0.186,0.556083333,0.503916667,0.444833333,0.628,0.746416667,0.721416667,0.849083333,1.11375,0.999583333,0.899666667,0.84225
Polynesia,0.039,-0.164,-0.044666667,-0.130833333,-0.243583333,-0.045,-0.3605,-0.302416667,0.1585,0.15775,-0.2165,0.152333333,0.320083333,-0.232416667,-0.10775,-0.128333333,0.221083333,0.067166667,0.198916667,0.307166667,0.126833333,0.25825,0.275,0.275166667,0.23225,0.24925,0.272666667,0.422666667,0.173,0.47425,0.5145,0.465166667,0.226583333,0.409,0.643833333,0.468416667,0.435416667,0.605166667,0.386666667,0.518833333,0.730333333,1.0205,0.732583333,0.52,0.758083333,0.695,0.975916667,0.530833333,0.871833333,0.892666667,0.502583333,0.82575,0.833,0.810583333,0.816333333,1.30525,1.0805,0.8825,1.119916667
European Union,0.903833333,-0.390666667,-0.5105,0.09775,-0.49,0.039583333,0.360916667,-0.044416667,-0.414333333,-0.201416667,-0.02025,0.03225,0.046166667,0.442416667,0.601583333,-0.207333333,0.152083333,-0.40625,-0.151083333,-0.470583333,0.01825,0.5275,0.638583333,0.128666667,-0.551833333,-0.08275,-0.30325,0.603333333,1.30625,1.3025,0.338,0.867083333,0.28425,1.155666667,0.8555,-0.083583333,0.90275,0.739166667,1.157583333,1.555916667,0.945833333,1.320833333,1.20725,0.939666667,0.917083333,1.368916667,1.532833333,1.38375,1.235166667,0.265,1.586083333,1.051166667,1.1195,2.008916667,1.928583333,1.608666667,1.575333333,1.95525,2.02
Least Developed Countries,-0.16525,-0.080666667,0.030833333,-0.258333333,-0.247666667,0.12125,-0.227916667,-0.212166667,0.3545,0.18775,-0.19,0.102083333,0.392916667,-0.236916667,-0.124916667,-0.069916667,0.176833333,0.18325,0.402833333,0.486916667,0.235,0.135916667,0.4565,0.328166667,0.291833333,0.212083333,0.76025,0.48025,0.008416667,0.563666667,0.312333333,0.150416667,0.3735,0.28425,0.5875,0.552416667,0.565166667,0.950166667,0.437166667,0.514416667,0.61425,0.841666667,0.881333333,0.834583333,1.139666667,0.87425,0.784833333,0.677083333,1.056083333,1.357416667,0.900833333,0.768666667,0.963833333,0.943833333,1.176416667,1.428083333,1.23225,1.16575,1.41375
Land Locked Developing Countries,-0.166583333,-0.0305,0.30225,-0.245583333,-0.011333333,0.102916667,-0.152916667,-0.138416667,0.224,0.1575,-0.08575,0.11475,0.455333333,-0.3085,-0.042583333,-0.128833333,0.192833333,0.299166667,0.4575,0.407666667,0.17375,0.345083333,0.498583333,0.213333333,0.265166667,0.36475,0.762333333,0.423583333,0.1885,0.727,0.434166667,0.233333333,0.149333333,0.41675,0.974833333,0.376333333,0.927,1.017083333,0.839333333,0.693916667,0.878666667,1.157916667,0.814416667,1.1965,1.172583333,1.110583333,1.195,0.925833333,1.056833333,1.281166667,0.802333333,0.745916667,1.298833333,0.897666667,1.5295,1.49225,1.367666667,1.089416667,1.537166667
Small Island Developing States,-0.092666667,0.000833333,-0.100583333,0.037666667,-0.30625,-0.082083333,-0.22625,-0.194583333,0.2835,0.1115,-0.16575,-0.065916667,0.18575,-0.0955,-0.026166667,-0.16525,0.087,0.164583333,0.233416667,0.345083333,0.332833333,0.163083333,0.439583333,0.071083333,0.084666667,0.262833333,0.539083333,0.521833333,0.296583333,0.502,0.298166667,0.447916667,0.391833333,0.457583333,0.861416667,0.533916667,0.59125,1.264333333,0.481416667,0.488083333,0.671083333,0.818916667,0.964083333,0.706833333,0.8565,0.705083333,0.749833333,0.6375,0.777583333,1.074916667,0.688583333,0.7,0.9405,0.94075,0.993666667,1.51375,1.24025,0.961583333,1.0995
Low Income Food Deficit Countries,-0.219916667,-0.110833333,0.070416667,-0.245583333,-0.2205,0.105166667,-0.226916667,-0.226916667,0.34675,0.16875,-0.188916667,0.074333333,0.391833333,-0.191333333,-0.160166667,-0.035083333,0.18,0.135,0.3785,0.47125,0.219416667,0.100416667,0.333583333,0.241833333,0.246,0.19,0.723166667,0.47625,-0.035833333,0.468,0.265833333,0.097833333,0.339083333,0.247166667,0.522666667,0.46175,0.472083333,0.876,0.47375,0.539916667,0.6225,0.846916667,0.813583333,0.85625,1.01125,0.8815,0.775583333,0.660583333,1.07825,1.3005,0.817416667,0.667666667,0.871333333,0.823416667,1.055166667,1.38425,1.219916667,1.088333333,1.255833333
Net Food Importing Developing Countries,-0.108,-0.028833333,0.104833333,-0.246916667,-0.14325,0.128583333,-0.249333333,-0.222583333,0.27625,0.148916667,-0.185416667,0.08225,0.357833333,-0.255083333,-0.115,-0.128833333,0.187916667,0.184,0.410166667,0.431916667,0.197333333,0.164083333,0.457333333,0.2255,0.233416667,0.195083333,0.714666667,0.459333333,0.080916667,0.5655,0.31175,0.234083333,0.39175,0.37175,0.638833333,0.481416667,0.604083333,1.024333333,0.558833333,0.491583333,0.671833333,0.889833333,0.89,0.8735,1.0305,0.856583333,0.875833333,0.75675,1.034333333,1.321666667,0.821,0.729666667,0.9885,0.984833333,1.271166667,1.432833333,1.25475,1.20875,1.431083333
Annex I countries,0.340166667,0.1665,0.113166667,-0.379333333,-0.251833333,0.1825,0.01425,-0.03075,-0.390083333,0.046083333,0.154083333,-0.519416667,0.298916667,-0.14125,0.321833333,-0.396583333,0.372333333,-0.155833333,0.223416667,0.224666667,0.866833333,-0.122,0.576333333,0.028416667,-0.1385,0.28825,0.23825,0.60725,0.539833333,0.786083333,0.590666667,0.324083333,0.390916667,0.529333333,1.158166667,0.294916667,0.771666667,1.000833333,0.932916667,0.89025,1.035416667,1.078333333,1.1635,0.809,1.479833333,1.194083333,1.533083333,1.157583333,0.847666667,1.237916667,1.244916667,1.320083333,1.24625,1.175833333,1.704,1.884666667,1.7465,1.33925,1.71825
Non-Annex I countries,-0.016166667,-0.016,0.143333333,-0.2245,-0.073083333,0.141833333,-0.20575,-0.165,0.203666667,0.10575,-0.193,0.006333333,0.262416667,-0.231083333,-0.088833333,-0.213333333,0.2095,0.1445,0.324083333,0.3195,0.198666667,0.158416667,0.307166667,0.065,0.191916667,0.201083333,0.63075,0.423833333,0.168416667,0.530166667,0.31225,0.121666667,0.324083333,0.483333333,0.583166667,0.417583333,0.588166667,1.040166667,0.697416667,0.498916667,0.770916667,0.919166667,0.863416667,0.8555,0.92025,0.919333333,0.898333333,0.7595,1.02075,1.22275,0.7515,0.798,0.965916667,1.0025,1.313916667,1.40425,1.270833333,1.218833333,1.387666667
OECD,0.076166667,0.060166667,0.0825,-0.269,-0.223583333,-0.22,-0.062083333,-0.078,0.094333333,-0.1015,-0.135166667,-0.543916667,0.36975,-0.230166667,-0.052583333,-0.202916667,0.474916667,-0.137583333,0.047416667,0.378583333,0.918666667,-0.17875,0.31875,0.089333333,-0.01675,0.313583333,0.682416667,0.629333333,0.243666667,0.524166667,0.562666667,0.20275,0.318833333,0.542333333,0.537083333,0.164083333,0.54475,1.398666667,0.997,0.762666667,1.003916667,0.8385,0.963166667,0.582583333,1.2085,1.365,0.951583333,0.581166667,0.7915,1.24125,0.911833333,1.196083333,0.8875,1.003916667,1.33625,1.696916667,1.41775,1.13425,1.31775
